reviewer_id,listing_id,item_factor_0,item_factor_1,item_factor_2,item_factor_3,item_factor_4,item_factor_5,item_factor_6,item_factor_7,item_factor_8,item_factor_9
127512386,{28983113},,,,,,,,,,
127513865,{20698050},,,,,,,,,,
127514863,{18978263},,,,,,,,,,
127515932,{982909},,,,,,,,,,
127517674,{4751362},,,,,,,,,,
127530782,{46423926},,,,,,,,,,
127531751,{19039775},,,,,,,,,,
127532877,{34320887},,,,,,,,,,
127535718,{7808030},,,,,,,,,,
127545221,"{4360902, 26885359}",,,,,,,,,,
127563494,{28909244},,,,,,,,,,
127566753,{21063861},,,,,,,,,,
127579542,{16711969},,,,,,,,,,
127598092,{21887155},,,,,,,,,,
127598231,{9834743},,,,,,,,,,
127603039,{18452331},,,,,,,,,,
127603412,{17376004},,,,,,,,,,
127616808,{7655771},,,,,,,,,,
127617961,{4535456},,,,,,,,,,
127621065,{17142437},,,,,,,,,,
127622284,{21970094},,,,,,,,,,
127623437,{19687504},,,,,,,,,,
127624518,{16385749},,,,,,,,,,
127625171,{16401676},,,,,,,,,,
127625364,{15019776},,,,,,,,,,
127625404,{12257654},,,,,,,,,,
127628486,{9506967},,,,,,,,,,
127628845,{4139205},,,,,,,,,,
127630168,{14791185},,,,,,,,,,
127631962,{29765373},,,,,,,,,,
127632574,{33987008},,,,,,,,,,
127632830,{20005185},,,,,,,,,,
127633387,{14332483},,,,,,,,,,
127633907,{14170922},,,,,,,,,,
127633992,{12345284},,,,,,,,,,
127634400,{6485145},,,,,,,,,,
127637206,{16231627},,,,,,,,,,
127638569,{34406430},,,,,,,,,,
127638729,{20794954},,,,,,,,,,
127640261,{18609695},,,,,,,,,,
127640475,"{34530939, 21285979, 28731998, 30083183}",,,,,,,,,,
127642415,"{8038199, 3460343}",,,,,,,,,,
127645787,{13418425},,,,,,,,,,
127646249,{17900978},,,,,,,,,,
127652133,{18284913},,,,,,,,,,
127652932,{25892078},,,,,,,,,,
127654365,{5902912},,,,,,,,,,
127655534,{15837196},,,,,,,,,,
127659044,{27470571},,,,,,,,,,
127662601,{37999599},,,,,,,,,,
127666027,{19516846},,,,,,,,,,
127668014,{5253599},,,,,,,,,,
127669370,{19280870},,,,,,,,,,
127671385,{22694974},,,,,,,,,,
127681580,{9715442},,,,,,,,,,
127688443,{42417293},,,,,,,,,,
127691458,{9320962},,,,,,,,,,
127693446,{16618602},,,,,,,,,,
127695567,{301247},,,,,,,,,,
127697377,{21509015},,,,,,,,,,
127697767,{5376240},,,,,,,,,,
127698887,{25044951},,,,,,,,,,
127699287,{18202395},,,,,,,,,,
127700947,{15154001},,,,,,,,,,
127706053,{10040969},,,,,,,,,,
127729790,{1024986},,,,,,,,,,
127732236,{12367388},,,,,,,,,,
127734559,{22090557},,,,,,,,,,
127749451,{17781759},,,,,,,,,,
127753942,{6221711},,,,,,,,,,
127756482,{19130300},,,,,,,,,,
127756750,{15698330},,,,,,,,,,
127757296,{28151378},,,,,,,,,,
127759356,{18131601},,,,,,,,,,
127763129,{9927724},,,,,,,,,,
127767507,{3587207},,,,,,,,,,
127769235,{19416244},,,,,,,,,,
127769918,{7628360},,,,,,,,,,
127770990,{14791185},,,,,,,,,,
127772800,{8195397},,,,,,,,,,
127772909,{16571493},,,,,,,,,,
127774302,{5797755},,,,,,,,,,
127776108,{33795262},,,,,,,,,,
127776189,{7959059},,,,,,,,,,
127777114,{26800555},,,,,,,,,,
127781086,{5348703},,,,,,,,,,
127783864,{8264110},,,,,,,,,,
127784935,{10954781},,,,,,,,,,
127791855,{19516846},,,,,,,,,,
127793647,{19007966},,,,,,,,,,
127797155,{12367245},,,,,,,,,,
127798682,{16231715},,,,,,,,,,
127800581,{17274946},,,,,,,,,,
127801162,{9778024},,,,,,,,,,
127802621,{25297406},,,,,,,,,,
127803599,{15346634},,,,,,,,,,
127810011,{36813787},,,,,,,,,,
127810965,{20112645},,,,,,,,,,
127817526,{29661411},,,,,,,,,,
127829197,{16418916},,,,,,,,,,
127830218,{19184500},,,,,,,,,,
127834604,{40929526},,,,,,,,,,
127836082,{19094235},,,,,,,,,,
127836615,{15792137},,,,,,,,,,
127838965,{16282278},,,,,,,,,,
127849236,{7827659},,,,,,,,,,
127857342,{17957370},,,,,,,,,,
127863567,{12162272},,,,,,,,,,
127869031,{14083824},,,,,,,,,,
127882092,{33112624},,,,,,,,,,
127898091,{5355703},,,,,,,,,,
127902412,{16685688},,,,,,,,,,
127905455,{3468326},,,,,,,,,,
127907443,{1816463},,,,,,,,,,
127913714,{33705160},,,,,,,,,,
127914005,{20805118},,,,,,,,,,
127920511,{10460541},,,,,,,,,,
127920707,{4399550},,,,,,,,,,
127920737,{7655771},,,,,,,,,,
127924904,"{20263356, 11875596}",,,,,,,,,,
127928817,"{33926472, 34466955}",,,,,,,,,,
127931615,{17545739},,,,,,,,,,
127939934,{8399111},,,,,,,,,,
127951760,"{29081996, 8313460}",,,,,,,,,,
127953663,{15826584},,,,,,,,,,
127957094,{15364548},,,,,,,,,,
127957308,{16282112},,,,,,,,,,
127957664,{13361848},,,,,,,,,,
127959951,{29962235},,,,,,,,,,
127961045,{4576362},,,,,,,,,,
127963214,{12366958},,,,,,,,,,
127966934,{25759552},,,,,,,,,,
127968601,{16813107},,,,,,,,,,
127969006,{8848001},,,,,,,,,,
127976160,{12211392},,,,,,,,,,
127978515,"{2868366, 38539791, 42079535, 12805743, 19039775}",,,,,,,,,,
127978883,{8634722},,,,,,,,,,
127979799,{5376240},,,,,,,,,,
127980573,{30498422},,,,,,,,,,
127981676,{5376240},,,,,,,,,,
127982535,{21085918},,,,,,,,,,
127982737,{13336133},,,,,,,,,,
127983188,{10143972},,,,,,,,,,
127984374,{29600789},,,,,,,,,,
127986451,{19838603},,,,,,,,,,
127986826,{14095593},,,,,,,,,,
127987080,{21970094},,,,,,,,,,
127987666,{4478773},,,,,,,,,,
127988892,{16618127},,,,,,,,,,
127994662,{5101196},,,,,,,,,,
127998659,{16618127},,,,,,,,,,
128008093,{4973227},,,,,,,,,,
128010836,{18486921},,,,,,,,,,
128011221,{29042415},,,,,,,,,,
128014182,{11170452},,,,,,,,,,
128018358,{30126894},,,,,,,,,,
128032191,{18131601},,,,,,,,,,
128034259,{21808284},,,,,,,,,,
128034911,{17142437},,,,,,,,,,
128043400,{24659042},,,,,,,,,,
128047007,{8264717},,,,,,,,,,
128050671,{27129285},,,,,,,,,,
128054947,{15826584},,,,,,,,,,
128055788,{8372023},,,,,,,,,,
128066000,{24804247},,,,,,,,,,
128066853,{11999851},,,,,,,,,,
128069350,{19251396},,,,,,,,,,
128072440,{28271558},,,,,,,,,,
128073266,{18452331},,,,,,,,,,
128076141,"{19164690, 14489603}",,,,,,,,,,
128083662,{24288828},,,,,,,,,,
128084023,{18203227},,,,,,,,,,
128084123,{24636842},,,,,,,,,,
128085904,{8347511},,,,,,,,,,
128086133,{9927724},,,,,,,,,,
128086499,{25857484},,,,,,,,,,
128088901,{13633684},,,,,,,,,,
128092489,{31326007},,,,,,,,,,
128095872,{35815836},,,,,,,,,,
128098913,{24659042},,,,,,,,,,
128100209,{25223527},,,,,,,,,,
128100373,{30517482},,,,,,,,,,
128102293,{23831806},,,,,,,,,,
128109618,{17856170},,,,,,,,,,
128111373,{33437629},,,,,,,,,,
128111469,{8372113},,,,,,,,,,
128111641,{20005185},,,,,,,,,,
128113181,{21509015},,,,,,,,,,
128115812,{9563744},,,,,,,,,,
128120153,{17944165},,,,,,,,,,
128126626,{14600122},,,,,,,,,,
128136177,{11971734},,,,,,,,,,
128138282,{16174252},,,,,,,,,,
128147436,{7814843},,,,,,,,,,
128158111,{7959059},,,,,,,,,,
128163523,{4616537},,,,,,,,,,
128165142,{16427874},,,,,,,,,,
128170531,{18382074},,,,,,,,,,
128172111,{33094336},,,,,,,,,,
128173485,{10381460},,,,,,,,,,
128174336,{10641757},,,,,,,,,,
128177426,{16571662},,,,,,,,,,
128179115,{2129215},,,,,,,,,,
128180114,{26176258},,,,,,,,,,
128180304,{14706427},,,,,,,,,,
128181753,{12600629},,,,,,,,,,
128182134,"{43559386, 30783602}",,,,,,,,,,
128182936,{17769862},,,,,,,,,,
128184353,{8038199},,,,,,,,,,
128185547,{19220212},,,,,,,,,,
128187219,{4751362},,,,,,,,,,
128188114,{9653717},,,,,,,,,,
128188750,{16981748},,,,,,,,,,
128189295,{14170922},,,,,,,,,,
128192336,{17625819},,,,,,,,,,
128193990,{9778024},,,,,,,,,,
128195104,{18656389},,,,,,,,,,
128195605,{1302185},,,,,,,,,,
128196784,{27129285},,,,,,,,,,
128196921,{29603152},,,,,,,,,,
128199068,{19687504},,,,,,,,,,
128201185,{9778024},,,,,,,,,,
128203909,{23507483},,,,,,,,,,
128204574,{35788851},,,,,,,,,,
128206829,{43792252},,,,,,,,,,
128214740,{18348193},,,,,,,,,,
128217263,{15875928},,,,,,,,,,
128217313,{29859480},,,,,,,,,,
128219338,{20717450},,,,,,,,,,
128229230,{5750637},,,,,,,,,,
128229671,"{12484261, 20219567}",,,,,,,,,,
128231511,{4527878},,,,,,,,,,
128233194,{13591536},,,,,,,,,,
128233805,{2612906},,,,,,,,,,
128243935,{7814843},,,,,,,,,,
128244995,{16547346},,,,,,,,,,
128247444,{11381088},,,,,,,,,,
128258356,{22021293},,,,,,,,,,
128263331,{4990462},,,,,,,,,,
128271440,{12614519},,,,,,,,,,
128280791,{21483560},,,,,,,,,,
128285104,{15019776},,,,,,,,,,
128288610,{14740975},,,,,,,,,,
128292776,{9872354},,,,,,,,,,
128294414,{19094235},,,,,,,,,,
128294448,{14245740},,,,,,,,,,
128296501,{16220808},,,,,,,,,,
128296982,{4916186},,,,,,,,,,
128297461,{16547346},,,,,,,,,,
128301961,{11714703},,,,,,,,,,
128304492,"{15019776, 17742972, 17944165}",,,,,,,,,,
128309322,{22051870},,,,,,,,,,
128309506,{9828881},,,,,,,,,,
128311498,{31851838},,,,,,,,,,
128312902,{19975545},,,,,,,,,,
128313090,{17416854},,,,,,,,,,
128314920,{16571599},,,,,,,,,,
128320258,{18658264},,,,,,,,,,
128320904,{14304217},,,,,,,,,,
128323123,{31656915},,,,,,,,,,
128323766,{16966634},,,,,,,,,,
128324588,{34202135},,,,,,,,,,
128326895,{21941085},,,,,,,,,,
128328469,{16726237},,,,,,,,,,
128329840,{7486446},,,,,,,,,,
128332859,{4833408},,,,,,,,,,
128333992,{5493930},,,,,,,,,,
128336070,{22068486},,,,,,,,,,
128338292,"{39424946, 15792137, 20127889}",,,,,,,,,,
128338552,{15547717},,,,,,,,,,
128341234,{7085521},,,,,,,,,,
128341824,{16726237},,,,,,,,,,
128342350,{15242750},,,,,,,,,,
128342931,{13129971},,,,,,,,,,
128346144,{5376182},,,,,,,,,,
128347893,{16657859},,,,,,,,,,
128348321,{5118006},,,,,,,,,,
128350906,{21612799},,,,,,,,,,
128352175,{17228916},,,,,,,,,,
128352424,{23848309},,,,,,,,,,
128362652,{18024054},,,,,,,,,,
128365099,{7614627},,,,,,,,,,
128371804,{20214359},,,,,,,,,,
128375640,{16618602},,,,,,,,,,
128375987,{41014661},,,,,,,,,,
128378935,{26764261},,,,,,,,,,
128390253,{17917998},,,,,,,,,,
128394551,{5214091},,,,,,,,,,
128395360,{20919336},,,,,,,,,,
128402572,{6405194},,,,,,,,,,
128402783,{26961975},,,,,,,,,,
128415679,{25099004},,,,,,,,,,
128417556,{19132856},,,,,,,,,,
128419633,{26397467},,,,,,,,,,
128424993,{24704585},,,,,,,,,,
128426366,{8038199},,,,,,,,,,
128426659,{22454647},,,,,,,,,,
128426831,{13541348},,,,,,,,,,
128427517,{27915805},,,,,,,,,,
128427967,{17471289},,,,,,,,,,
128446457,{16057988},,,,,,,,,,
128448114,{18349081},,,,,,,,,,
128457348,{9260193},,,,,,,,,,
128458273,{16726178},,,,,,,,,,
128460936,{4138944},,,,,,,,,,
128462318,{17928273},,,,,,,,,,
128469327,{16571599},,,,,,,,,,
128469516,{21974182},,,,,,,,,,
128472094,{19093302},,,,,,,,,,
128480031,{35956888},,,,,,,,,,
128480653,{3587207},,,,,,,,,,
128481768,{18452331},,,,,,,,,,
128485094,"{21037446, 21037382}",,,,,,,,,,
128491058,{11094655},,,,,,,,,,
128495545,{14515500},,,,,,,,,,
128496571,{12299983},,,,,,,,,,
128499514,{4008423},,,,,,,,,,
128499743,{468782},,,,,,,,,,
128501394,"{19774490, 19125341}",,,,,,,,,,
128503312,{18080682},,,,,,,,,,
128507579,{19595322},,,,,,,,,,
128514245,{18450908},,,,,,,,,,
128516225,{4027867},,,,,,,,,,
128521238,{7054222},,,,,,,,,,
128522042,{14100301},,,,,,,,,,
128527361,{7085521},,,,,,,,,,
128529712,{13399444},,,,,,,,,,
128533389,{17481717},,,,,,,,,,
128534208,{30389028},,,,,,,,,,
128542480,{22051870},,,,,,,,,,
128543946,{16527216},,,,,,,,,,
128547271,{17769862},,,,,,,,,,
128548228,"{11863888, 8634722}",,,,,,,,,,
128551103,{17625819},,,,,,,,,,
128551705,{22098450},,,,,,,,,,
128551752,{17471289},,,,,,,,,,
128559510,{12475063},,,,,,,,,,
128566710,"{16231818, 16231715}",,,,,,,,,,
128568220,{18081902},,,,,,,,,,
128568892,{14639095},,,,,,,,,,
128576292,{10819460},,,,,,,,,,
128576800,{22300531},,,,,,,,,,
128577356,"{11219236, 7537485}",,,,,,,,,,
128582191,{28983781},,,,,,,,,,
128587574,{20919336},,,,,,,,,,
128602373,{21457284},,,,,,,,,,
128612394,{17277763},,,,,,,,,,
128612875,{18420898},,,,,,,,,,
128615214,{15866510},,,,,,,,,,
128621033,{12484261},,,,,,,,,,
128627003,{4909244},,,,,,,,,,
128628467,{17371927},,,,,,,,,,
128629535,{21403392},,,,,,,,,,
128630025,{5186205},,,,,,,,,,
128631061,{26961975},,,,,,,,,,
128635217,{19286135},,,,,,,,,,
128635911,{16886073},,,,,,,,,,
128637112,{21290771},,,,,,,,,,
128639673,{20718354},,,,,,,,,,
128647301,{19416244},,,,,,,,,,
128647603,{2129215},,,,,,,,,,
128652705,{8313460},,,,,,,,,,
128653114,{8909347},,,,,,,,,,
128655211,{6183734},,,,,,,,,,
128656748,{24546514},,,,,,,,,,
128660166,{16412994},,,,,,,,,,
128661606,{34606370},,,,,,,,,,
128662005,{18376117},,,,,,,,,,
128665708,{22180317},,,,,,,,,,
128667384,{17896710},,,,,,,,,,
128670786,{16151348},,,,,,,,,,
128678447,{30033286},,,,,,,,,,
128680107,{15774113},,,,,,,,,,
128681583,{16657859},,,,,,,,,,
128685404,{38734382},,,,,,,,,,
128687825,{18164623},,,,,,,,,,
128688455,{13462899},,,,,,,,,,
128688576,{19780831},,,,,,,,,,
128689839,{5377342},,,,,,,,,,
128691459,"{6995482, 18582303}",,,,,,,,,,
128692289,{6959987},,,,,,,,,,
128694913,{21063861},,,,,,,,,,
128696457,{16773209},,,,,,,,,,
128700076,{17625819},,,,,,,,,,
128700402,{13633684},,,,,,,,,,
128700734,{11411739},,,,,,,,,,
128708387,{23752565},,,,,,,,,,
128715034,{42101465},,,,,,,,,,
128723537,{32970748},,,,,,,,,,
128723994,{13325753},,,,,,,,,,
128725489,{18443242},,,,,,,,,,
128728484,{35114618},,,,,,,,,,
128730557,{25282863},,,,,,,,,,
128730859,{18450908},,,,,,,,,,
128734087,{20890687},,,,,,,,,,
128742588,{15238567},,,,,,,,,,
128746500,{21154795},,,,,,,,,,
128749186,{16813372},,,,,,,,,,
128768307,{31212277},,,,,,,,,,
128773655,{22185082},,,,,,,,,,
128778057,"{10659341, 8133710, 19107598}",,,,,,,,,,
128779810,{21970094},,,,,,,,,,
128785613,{17917998},,,,,,,,,,
128786025,{7827659},,,,,,,,,,
128786316,{25702418},,,,,,,,,,
128786816,{14397294},,,,,,,,,,
128787309,{15159420},,,,,,,,,,
128788194,{22694427},,,,,,,,,,
128789453,{30430704},,,,,,,,,,
128790364,{3995441},,,,,,,,,,
128801044,{11750250},,,,,,,,,,
128801562,{20146412},,,,,,,,,,
128803440,{29662678},,,,,,,,,,
128803612,{23438196},,,,,,,,,,
128804267,{16467688},,,,,,,,,,
128805782,{20700848},,,,,,,,,,
128805849,{5101196},,,,,,,,,,
128806268,"{7814843, 16876341, 21546999}",,,,,,,,,,
128806754,{9506967},,,,,,,,,,
128807806,{18184250},,,,,,,,,,
128809518,{16744167},,,,,,,,,,
128814683,{21820188},,,,,,,,,,
128814768,{41385846},,,,,,,,,,
128818919,{18062352},,,,,,,,,,
128819803,{13243736},,,,,,,,,,
128820444,{14603872},,,,,,,,,,
128822817,{20512779},,,,,,,,,,
128828416,{16525305},,,,,,,,,,
128830906,{22534903},,,,,,,,,,
128832615,{10598600},,,,,,,,,,
128833761,{18589614},,,,,,,,,,
128835421,{14170922},,,,,,,,,,
128835898,{9239776},,,,,,,,,,
128840933,{24235976},,,,,,,,,,
128844761,{10244337},,,,,,,,,,
128849930,{468782},,,,,,,,,,
128854143,{26119678},,,,,,,,,,
128856319,{468782},,,,,,,,,,
128858094,{13038831},,,,,,,,,,
128859568,{28359844},,,,,,,,,,
128862892,{4008423},,,,,,,,,,
128865858,{6481052},,,,,,,,,,
128873307,{9563744},,,,,,,,,,
128873936,{17709076},,,,,,,,,,
128873953,{22140480},,,,,,,,,,
128874420,"{9746208, 18395154}",,,,,,,,,,
128881055,{14791185},,,,,,,,,,
128894386,{9288135},,,,,,,,,,
128899663,{27462710},,,,,,,,,,
128906409,{35021657},,,,,,,,,,
128907976,{21970094},,,,,,,,,,
128910905,{8372113},,,,,,,,,,
128913698,{4008423},,,,,,,,,,
128921282,{5827713},,,,,,,,,,
128922233,{6685809},,,,,,,,,,
128924402,{15242750},,,,,,,,,,
128925673,{23548940},,,,,,,,,,
128926378,{34761485},,,,,,,,,,
128926637,{12211392},,,,,,,,,,
128930279,{17657314},,,,,,,,,,
128932404,"{16966634, 20890687}",,,,,,,,,,
128936296,{21509015},,,,,,,,,,
128939562,{14071413},,,,,,,,,,
128941243,{22575924},,,,,,,,,,
128943646,{15536743},,,,,,,,,,
128944369,{16657859},,,,,,,,,,
128950569,{20717450},,,,,,,,,,
128950665,{13266699},,,,,,,,,,
128955092,{16427874},,,,,,,,,,
128957132,{17595630},,,,,,,,,,
128961133,{6117032},,,,,,,,,,
128961726,{18516282},,,,,,,,,,
128963692,{16665548},,,,,,,,,,
128964281,{4969307},,,,,,,,,,
128965379,{7808030},,,,,,,,,,
128968155,{22214699},,,,,,,,,,
128971074,{29323476},,,,,,,,,,
128974267,{15835320},,,,,,,,,,
128975178,{32388171},,,,,,,,,,
128975437,{15997914},,,,,,,,,,
128976543,{4990392},,,,,,,,,,
128978611,{14639095},,,,,,,,,,
128979008,{6221711},,,,,,,,,,
128979805,{24546514},,,,,,,,,,
128980511,{4659067},,,,,,,,,,
128981218,{10007970},,,,,,,,,,
128990064,{11801190},,,,,,,,,,
128992278,{6906010},,,,,,,,,,
128994041,{35021657},,,,,,,,,,
128994286,{20919336},,,,,,,,,,
129012637,{3144267},,,,,,,,,,
129021731,{21192653},,,,,,,,,,
129028416,{5827998},,,,,,,,,,
129042306,{746929},,,,,,,,,,
129054681,{6100964},,,,,,,,,,
129059124,{27415323},,,,,,,,,,
129059398,{20794954},,,,,,,,,,
129060206,{29093864},,,,,,,,,,
129062401,{19416244},,,,,,,,,,
129063017,{22462927},,,,,,,,,,
129065176,{28994716},,,,,,,,,,
129065342,{23723634},,,,,,,,,,
129065667,{33604718},,,,,,,,,,
129067644,{6142181},,,,,,,,,,
129068745,{38191349},,,,,,,,,,
129068917,{7015796},,,,,,,,,,
129071013,{15668269},,,,,,,,,,
129075591,{28950843},,,,,,,,,,
129077641,"{7655771, 29108574}",,,,,,,,,,
129078642,{21257966},,,,,,,,,,
129081091,{18109887},,,,,,,,,,
129082444,{36001391},,,,,,,,,,
129084124,{13275737},,,,,,,,,,
129086639,{16231492},,,,,,,,,,
129087056,{982909},,,,,,,,,,
129088319,{19379474},,,,,,,,,,
129088570,{16618602},,,,,,,,,,
129094425,{12805743},,,,,,,,,,
129094435,{12162272},,,,,,,,,,
129096329,{11465411},,,,,,,,,,
129098658,{13243736},,,,,,,,,,
129102078,{7174313},,,,,,,,,,
129102436,{17856170},,,,,,,,,,
129103702,{12600629},,,,,,,,,,
129103831,{22839202},,,,,,,,,,
129111628,{25661108},,,,,,,,,,
129122039,{17657314},,,,,,,,,,
129122557,{33025531},,,,,,,,,,
129122576,{16571662},,,,,,,,,,
129124041,{14732813},,,,,,,,,,
129124580,{33534699},,,,,,,,,,
129126184,{11231419},,,,,,,,,,
129130933,{39619543},,,,,,,,,,
129131210,{14332372},,,,,,,,,,
129147896,{9715442},,,,,,,,,,
129150253,{19379474},,,,,,,,,,
129152658,{31885348},,,,,,,,,,
129157690,{275343},,,,,,,,,,
129163780,{18450908},,,,,,,,,,
129168769,{35635103},,,,,,,,,,
129168802,{5827713},,,,,,,,,,
129170516,{15946383},,,,,,,,,,
129176344,{12484261},,,,,,,,,,
129181306,{21248718},,,,,,,,,,
129181587,{12859055},,,,,,,,,,
129182211,{25428764},,,,,,,,,,
129182518,{29695776},,,,,,,,,,
129184510,{20214359},,,,,,,,,,
129187801,{5677493},,,,,,,,,,
129187810,{13214575},,,,,,,,,,
129195687,{23277237},,,,,,,,,,
129195709,{24288828},,,,,,,,,,
129197509,{25366424},,,,,,,,,,
129198019,{6339047},,,,,,,,,,
129198198,{2129215},,,,,,,,,,
129199270,{23934649},,,,,,,,,,
129199483,{32537314},,,,,,,,,,
129199578,{19595827},,,,,,,,,,
129201156,"{28063799, 24614743}",,,,,,,,,,
129201633,{16525305},,,,,,,,,,
129201887,{28769756},,,,,,,,,,
129202977,{12162272},,,,,,,,,,
129203800,{39617816},,,,,,,,,,
129205972,{26957485},,,,,,,,,,
129206461,{23952242},,,,,,,,,,
129207109,{19094235},,,,,,,,,,
129211152,{12162272},,,,,,,,,,
129211663,{15364548},,,,,,,,,,
129212301,{32411075},,,,,,,,,,
129213936,{11817134},,,,,,,,,,
129215071,{16260783},,,,,,,,,,
129229226,{31886652},,,,,,,,,,
129229474,{19417657},,,,,,,,,,
129229842,{7684283},,,,,,,,,,
129230872,{14172084},,,,,,,,,,
129231920,{10598600},,,,,,,,,,
129232100,{34833594},,,,,,,,,,
129232991,{33672606},,,,,,,,,,
129239478,{26369349},,,,,,,,,,
129251812,{10814989},,,,,,,,,,
129253133,{21941085},,,,,,,,,,
129253821,{23598682},,,,,,,,,,
129261209,"{24667752, 24614743}",,,,,,,,,,
129262689,{12367388},,,,,,,,,,
129264956,{14390525},,,,,,,,,,
129269761,{5376240},,,,,,,,,,
129269878,{31568941},,,,,,,,,,
129296873,{3988536},,,,,,,,,,
129306887,{25810330},,,,,,,,,,
129318018,{18484277},,,,,,,,,,
129321180,{40188463},,,,,,,,,,
129322824,{17481717},,,,,,,,,,
129324257,{18443242},,,,,,,,,,
129328287,{20269505},,,,,,,,,,
129332827,{11999851},,,,,,,,,,
129335465,"{33098321, 15346634}",,,,,,,,,,
129338139,{16527216},,,,,,,,,,
129338176,"{8705956, 19648215}",,,,,,,,,,
129341011,{4751362},,,,,,,,,,
129343732,"{12839857, 12536372}",,,,,,,,,,
129346514,{17123698},,,,,,,,,,
129347673,{18114259},,,,,,,,,,
129348099,{14245740},,,,,,,,,,
129350145,{17896710},,,,,,,,,,
129350676,{16007789},,,,,,,,,,
129352405,{9718911},,,,,,,,,,
129353104,{14864686},,,,,,,,,,
129354435,"{23909187, 26733957}",,,,,,,,,,
129357844,{17471289},,,,,,,,,,
129361343,{36680482},,,,,,,,,,
129362794,{22492649},,,,,,,,,,
129364779,{8055914},,,,,,,,,,
129368149,{33604718},,,,,,,,,,
129373677,{17856170},,,,,,,,,,
129376040,{16748453},,,,,,,,,,
129376045,{14548711},,,,,,,,,,
129377459,{15852443},,,,,,,,,,
129377771,{16525305},,,,,,,,,,
129378234,{12484261},,,,,,,,,,
129380120,{2492539},,,,,,,,,,
129381482,{12345284},,,,,,,,,,
129382469,{14655886},,,,,,,,,,
129384596,{14673023},,,,,,,,,,
129386288,{16391421},,,,,,,,,,
129388464,{20647210},,,,,,,,,,
129392917,{5101196},,,,,,,,,,
129397005,{6339047},,,,,,,,,,
129398600,{10367479},,,,,,,,,,
129400994,{17738062},,,,,,,,,,
129403881,"{19380133, 18017622}",,,,,,,,,,
129404310,{15826584},,,,,,,,,,
129406331,{16571437},,,,,,,,,,
129407370,{9552806},,,,,,,,,,
129409937,{42788414},,,,,,,,,,
129410739,{3460343},,,,,,,,,,
129411368,{20581173},,,,,,,,,,
129417640,{12924764},,,,,,,,,,
129424949,{12600834},,,,,,,,,,
129427025,{20874431},,,,,,,,,,
129435592,{16701352},,,,,,,,,,
129438721,{16891958},,,,,,,,,,
129443922,{12960218},,,,,,,,,,
129458719,{15580911},,,,,,,,,,
129463249,{16590009},,,,,,,,,,
129464296,{21198261},,,,,,,,,,
129479539,{30594823},,,,,,,,,,
129482641,{12367388},,,,,,,,,,
129485642,"{16460492, 9097877}",,,,,,,,,,
129488660,{7808030},,,,,,,,,,
129494587,{16726178},,,,,,,,,,
129495989,{6958476},,,,,,,,,,
129500922,{2357514},,,,,,,,,,
129501261,{18452331},,,,,,,,,,
129502212,{7769781},,,,,,,,,,
129504681,{16618602},,,,,,,,,,
129506304,{13325753},,,,,,,,,,
129506850,{15489649},,,,,,,,,,
129512385,{13266699},,,,,,,,,,
129515874,{8909399},,,,,,,,,,
129517117,{4360902},,,,,,,,,,
129517842,{6888824},,,,,,,,,,
129532022,{9834743},,,,,,,,,,
129535730,{7662310},,,,,,,,,,
129538851,{21248885},,,,,,,,,,
129540569,{17898201},,,,,,,,,,
129543770,{14492766},,,,,,,,,,
129555879,{12367245},,,,,,,,,,
129557848,{6352827},,,,,,,,,,
129559566,{8512566},,,,,,,,,,
129560868,{16823251},,,,,,,,,,
129561962,{16657859},,,,,,,,,,
129563047,{8196417},,,,,,,,,,
129571246,{11687045},,,,,,,,,,
129575844,{8712270},,,,,,,,,,
129578390,"{43379651, 41603861}",,,,,,,,,,
129582023,{30431538},,,,,,,,,,
129583836,"{5376240, 11817134}",,,,,,,,,,
129585943,{30449744},,,,,,,,,,
129592391,{14033051},,,,,,,,,,
129597665,{37853876},,,,,,,,,,
129598066,{40492791},,,,,,,,,,
129603328,{22745179},,,,,,,,,,
129604803,{7039222},,,,,,,,,,
129606780,{4022486},,,,,,,,,,
129610039,{4360679},,,,,,,,,,
129625620,"{6774977, 17228916, 20415804}",,,,,,,,,,
129627617,{3419511},,,,,,,,,,
129630906,{16948068},,,,,,,,,,
129634531,{17488629},,,,,,,,,,
129650444,{4973227},,,,,,,,,,
129652745,{33795262},,,,,,,,,,
129653791,{14334230},,,,,,,,,,
129656103,{24768301},,,,,,,,,,
129660807,{7143817},,,,,,,,,,
129664123,{16891958},,,,,,,,,,
129665354,{22348216},,,,,,,,,,
129665914,{12687038},,,,,,,,,,
129666101,{11302386},,,,,,,,,,
129666719,{15533093},,,,,,,,,,
129667301,{33172361},,,,,,,,,,
129668484,{9104449},,,,,,,,,,
129674108,{42078904},,,,,,,,,,
129674265,{28266733},,,,,,,,,,
129676093,{18395154},,,,,,,,,,
129681860,"{40881888, 44171737}",,,,,,,,,,
129684792,{6426551},,,,,,,,,,
129686452,{2964022},,,,,,,,,,
129686879,{7991469},,,,,,,,,,
129692035,{8432015},,,,,,,,,,
129694046,{20971236},,,,,,,,,,
129695477,{28813662},,,,,,,,,,
129696163,{15746707},,,,,,,,,,
129697633,{15978100},,,,,,,,,,
129700972,{21758896},,,,,,,,,,
129701380,{37484436},,,,,,,,,,
129701760,{34530939},,,,,,,,,,
129704158,{16460492},,,,,,,,,,
